"","Group","Species","Longitude","Latitude"
"10000","Birds","Myiophobus fasciatus",-47.116666,-22.816666
"10001","Birds","Lathrotriccus euleri",-47.116666,-22.816666
"10002","Birds","Cnemotriccus fuscatus",-47.116666,-22.816666
"10003","Birds","Colonia colonus",-47.116666,-22.816666
"10004","Birds","Pitangus sulphuratus",-47.116666,-22.816666
"10005","Birds","Myiodynastes maculatus",-47.116666,-22.816666
"10006","Birds","Tyrannus melancholicus",-47.116666,-22.816666
"10007","Birds","Sirystes sibilator",-47.116666,-22.816666
"10008","Birds","Myiarchus swainsoni",-47.116666,-22.816666
"10009","Birds","Myiarchus ferox",-47.116666,-22.816666
"10010","Birds","Manacus manacus",-47.116666,-22.816666
"10011","Birds","Chiroxiphia caudata",-47.116666,-22.816666
"10012","Birds","Pachyramphus polychopterus",-47.116666,-22.816666
"10013","Birds","Cyclarhis gujanensis",-47.116666,-22.816666
"10014","Birds","Hylophilus poicilotis",-47.116666,-22.816666
"10015","Birds","Turdus flavipes",-47.116666,-22.816666
"10016","Birds","Turdus subalaris",-47.116666,-22.816666
"10017","Birds","Turdus rufiventris",-47.116666,-22.816666
"10018","Birds","Turdus leucomelas",-47.116666,-22.816666
"10019","Birds","Turdus amaurochalinus",-47.116666,-22.816666
"10020","Birds","Turdus albicollis",-47.116666,-22.816666
"10021","Birds","Coereba flaveola",-47.116666,-22.816666
"10022","Birds","Thlypopsis sordida",-47.116666,-22.816666
"10023","Birds","Trichothraupis melanops",-47.116666,-22.816666
"10024","Birds","Habia rubica",-47.116666,-22.816666
"10025","Birds","Tachyphonus coronatus",-47.116666,-22.816666
"10026","Birds","Ramphocelus carbo",-47.116666,-22.816666
"10027","Birds","Tangara cayana",-47.116666,-22.816666
"10028","Birds","Tersina viridis",-47.116666,-22.816666
"10029","Birds","Conirostrum speciosum",-47.116666,-22.816666
"10030","Birds","Zonotrichia capensis",-47.116666,-22.816666
"10031","Birds","Sporophila caerulescens",-47.116666,-22.816666
"10032","Birds","Saltator fuliginosus",-47.116666,-22.816666
"10033","Birds","Saltator similis",-47.116666,-22.816666
"10034","Birds","Setophaga pitiayumi",-47.116666,-22.816666
"10035","Birds","Basileuterus culicivorus",-47.116666,-22.816666
"10036","Birds","Myiothlypis flaveola",-47.116666,-22.816666
"10037","Birds","Euphonia chlorotica",-47.116666,-22.816666
"10038","Birds","Penelope superciliaris",-48.916666,-22.8
"10039","Birds","Patagioenas picazuro",-48.916666,-22.8
"10040","Birds","Patagioenas cayennensis",-48.916666,-22.8
"10041","Birds","Piaya cayana",-48.916666,-22.8
"10042","Birds","Trogon surrucura",-48.916666,-22.8
"10043","Birds","Trogon rufus",-48.916666,-22.8
"10044","Birds","Baryphthengus ruficapillus",-48.916666,-22.8
"10045","Birds","Ramphastos toco",-48.916666,-22.8
"10046","Birds","Thamnophilus caerulescens",-48.916666,-22.8
"10047","Birds","Camptostoma obsoletum",-48.916666,-22.8
"10048","Birds","Tolmomyias sulphurescens",-48.916666,-22.8
"10049","Birds","Lathrotriccus euleri",-48.916666,-22.8
"10050","Birds","Cnemotriccus fuscatus",-48.916666,-22.8
"10051","Birds","Pitangus sulphuratus",-48.916666,-22.8
"10052","Birds","Myiodynastes maculatus",-48.916666,-22.8
"10053","Birds","Megarynchus pitangua",-48.916666,-22.8
"10054","Birds","Procnias nudicollis",-48.916666,-22.8
"10055","Birds","Chiroxiphia caudata",-48.916666,-22.8
"10056","Birds","Schiffornis virescens",-48.916666,-22.8
"10057","Birds","Tityra inquisitor",-48.916666,-22.8
"10058","Birds","Tityra cayana",-48.916666,-22.8
"10059","Birds","Pachyramphus polychopterus",-48.916666,-22.8
"10060","Birds","Cyclarhis gujanensis",-48.916666,-22.8
"10061","Birds","Turdus rufiventris",-48.916666,-22.8
"10062","Birds","Turdus leucomelas",-48.916666,-22.8
"10063","Birds","Turdus amaurochalinus",-48.916666,-22.8
"10064","Birds","Turdus albicollis",-48.916666,-22.8
"10065","Birds","Habia rubica",-48.916666,-22.8
"10066","Birds","Tachyphonus coronatus",-48.916666,-22.8
"10067","Birds","Saltator fuliginosus",-48.916666,-22.8
"10068","Birds","Saltator similis",-48.916666,-22.8
"10069","Birds","Basileuterus culicivorus",-48.916666,-22.8
"10070","Birds","Myiothlypis flaveola",-48.916666,-22.8
"10071","Birds","Euphonia chlorotica",-48.916666,-22.8
"10072","Birds","Penelope superciliaris",-48.906111,-22.771944
"10073","Birds","Patagioenas picazuro",-48.906111,-22.771944
"10074","Birds","Patagioenas cayennensis",-48.906111,-22.771944
"10075","Birds","Piaya cayana",-48.906111,-22.771944
"10076","Birds","Trogon surrucura",-48.906111,-22.771944
"10077","Birds","Trogon rufus",-48.906111,-22.771944
"10078","Birds","Baryphthengus ruficapillus",-48.906111,-22.771944
"10079","Birds","Ramphastos toco",-48.906111,-22.771944
"10080","Birds","Thamnophilus caerulescens",-48.906111,-22.771944
"10081","Birds","Camptostoma obsoletum",-48.906111,-22.771944
"10082","Birds","Tolmomyias sulphurescens",-48.906111,-22.771944
"10083","Birds","Lathrotriccus euleri",-48.906111,-22.771944
"10084","Birds","Cnemotriccus fuscatus",-48.906111,-22.771944
"10085","Birds","Pitangus sulphuratus",-48.906111,-22.771944
"10086","Birds","Myiodynastes maculatus",-48.906111,-22.771944
"10087","Birds","Megarynchus pitangua",-48.906111,-22.771944
"10088","Birds","Procnias nudicollis",-48.906111,-22.771944
"10089","Birds","Chiroxiphia caudata",-48.906111,-22.771944
"10090","Birds","Schiffornis virescens",-48.906111,-22.771944
"10091","Birds","Tityra inquisitor",-48.906111,-22.771944
"10092","Birds","Tityra cayana",-48.906111,-22.771944
"10093","Birds","Pachyramphus polychopterus",-48.906111,-22.771944
"10094","Birds","Cyclarhis gujanensis",-48.906111,-22.771944
"10095","Birds","Turdus rufiventris",-48.906111,-22.771944
"10096","Birds","Turdus leucomelas",-48.906111,-22.771944
"10097","Birds","Turdus amaurochalinus",-48.906111,-22.771944
"10098","Birds","Turdus albicollis",-48.906111,-22.771944
"10099","Birds","Habia rubica",-48.906111,-22.771944
"10100","Birds","Tachyphonus coronatus",-48.906111,-22.771944
"10101","Birds","Saltator fuliginosus",-48.906111,-22.771944
"10102","Birds","Saltator similis",-48.906111,-22.771944
"10103","Birds","Basileuterus culicivorus",-48.906111,-22.771944
"10104","Birds","Myiothlypis flaveola",-48.906111,-22.771944
"10105","Birds","Euphonia chlorotica",-48.906111,-22.771944
"10106","Birds","Aburria jacutinga",-51.25,-23.45
"10107","Birds","Patagioenas plumbea",-51.25,-23.45
"10108","Birds","Elaenia mesoleuca",-51.25,-23.45
"10109","Birds","Myiophobus fasciatus",-51.25,-23.45
"10110","Birds","Myiozetetes similis",-51.25,-23.45
"10111","Birds","Tyrannus melancholicus",-51.25,-23.45
"10112","Birds","Schiffornis virescens",-51.25,-23.45
"10113","Birds","Cissopis leverianus",-51.25,-23.45
"10114","Birds","Euphonia violacea",-51.25,-23.45
"10115","Birds","Euphonia cyanocephala",-51.25,-23.45
"10116","Birds","Tityra inquisitor",-51.25,-23.45
"10117","Birds","Pachyramphus castaneus",-51.25,-23.45
"10118","Birds","Turdus amaurochalinus",-51.25,-23.45
"10119","Birds","Capsiempis flaveola",-51.25,-23.45
"10120","Birds","Lathrotriccus euleri",-51.25,-23.45
"10121","Birds","Oxyruncus cristatus",-51.25,-23.45
"10122","Birds","Manacus manacus",-51.25,-23.45
"10123","Birds","Turdus rufiventris",-51.25,-23.45
"10124","Birds","Euphonia chlorotica",-51.25,-23.45
"10125","Birds","Penelope superciliaris",-51.25,-23.45
"10126","Birds","Pteroglossus aracari",-51.25,-23.45
"10127","Birds","Camptostoma obsoletum",-51.25,-23.45
"10128","Birds","Tolmomyias sulphurescens",-51.25,-23.45
"10129","Birds","Pitangus sulphuratus",-51.25,-23.45
"10130","Birds","Myiodynastes maculatus",-51.25,-23.45
"10131","Birds","Saltator similis",-51.25,-23.45
"10132","Birds","Colonia colonus",-51.25,-23.45
"10133","Birds","Pachyramphus validus",-51.25,-23.45
"10134","Birds","Saltator fuliginosus",-51.25,-23.45
"10135","Birds","Ramphastos dicolorus",-51.25,-23.45
"10136","Birds","Turdus albicollis",-51.25,-23.45
"10137","Birds","Turdus leucomelas",-51.25,-23.45
"10138","Birds","Celeus flavescens",-51.25,-23.45
"10139","Birds","Thamnophilus caerulescens",-51.25,-23.45
"10140","Birds","Leptopogon amaurocephalus",-51.25,-23.45
"10141","Birds","Tachyphonus coronatus",-51.25,-23.45
"10142","Birds","Colaptes melanochloros",-51.25,-23.45
"10143","Birds","Cacicus haemorrhous",-51.25,-23.45
"10144","Birds","Patagioenas cayennensis",-51.25,-23.45
"10145","Birds","Trogon viridis",-51.25,-23.45
"10146","Birds","Veniliornis spilogaster",-51.25,-23.45
"10147","Birds","Mionectes rufiventris",-51.25,-23.45
"10148","Birds","Leptotila rufaxilla",-51.25,-23.45
"10149","Birds","Trichothraupis melanops",-51.25,-23.45
"10150","Birds","Conirostrum speciosum",-51.25,-23.45
"10151","Birds","Tityra cayana",-51.25,-23.45
"10152","Birds","Megarynchus pitangua",-51.25,-23.45
"10153","Birds","Habia rubica",-51.25,-23.45
"10154","Birds","Chiroxiphia caudata",-51.25,-23.45
"10155","Birds","Sirystes sibilator",-51.25,-23.45
"10156","Birds","Leptotila verreauxi",-51.25,-23.45
"10157","Birds","Hemithraupis guira",-51.25,-23.45
"10158","Birds","Piaya cayana",-51.25,-23.45
"10159","Birds","Melanerpes flavifrons",-51.25,-23.45
"10160","Birds","Cyclarhis gujanensis",-51.25,-23.45
"10161","Birds","Baryphthengus ruficapillus",-51.25,-23.45
"10162","Birds","Trogon surrucura",-51.25,-23.45
"10163","Birds","Selenidera maculirostris",-51.25,-23.45
"10164","Birds","Myiopagis caniceps",-51.25,-23.45
"10165","Birds","Basileuterus culicivorus",-51.25,-23.45
"10166","Birds","Patagioenas picazuro",-51.25,-23.45
"10167","Birds","Patagioenas speciosa",-51.239722,-23.470555
"10168","Birds","Trogon surrucura",-51.239722,-23.470555
"10169","Birds","Selenidera maculirostris",-51.239722,-23.470555
"10170","Birds","Melanerpes flavifrons",-51.239722,-23.470555
"10171","Birds","Capsiempis flaveola",-51.239722,-23.470555
"10172","Birds","Sirystes sibilator",-51.239722,-23.470555
"10173","Birds","Schiffornis virescens",-51.239722,-23.470555
"10174","Birds","Tityra inquisitor",-51.239722,-23.470555
"10175","Birds","Pachyramphus castaneus",-51.239722,-23.470555
"10176","Birds","Cacicus haemorrhous",-51.239722,-23.470555
"10177","Birds","Myiophobus fasciatus",-51.239722,-23.470555
"10178","Birds","Cnemotriccus fuscatus",-51.239722,-23.470555
"10179","Birds","Tyrannus melancholicus",-51.239722,-23.470555
"10180","Birds","Turdus albicollis",-51.239722,-23.470555
"10181","Birds","Cissopis leverianus",-51.239722,-23.470555
"10182","Birds","Myiarchus swainsoni",-51.239722,-23.470555
"10183","Birds","Celeus flavescens",-51.239722,-23.470555
"10184","Birds","Pachyramphus validus",-51.239722,-23.470555
"10185","Birds","Trichothraupis melanops",-51.239722,-23.470555
"10186","Birds","Camptostoma obsoletum",-51.239722,-23.470555
"10187","Birds","Turdus amaurochalinus",-51.239722,-23.470555
"10188","Birds","Habia rubica",-51.239722,-23.470555
"10189","Birds","Zenaida auriculata",-51.239722,-23.470555
"10190","Birds","Veniliornis spilogaster",-51.239722,-23.470555
"10191","Birds","Arremon flavirostris",-51.239722,-23.470555
"10192","Birds","Penelope superciliaris",-51.239722,-23.470555
"10193","Birds","Colaptes melanochloros",-51.239722,-23.470555
"10194","Birds","Euphonia chlorotica",-51.239722,-23.470555
"10195","Birds","Columbina talpacoti",-51.239722,-23.470555
"10196","Birds","Turdus rufiventris",-51.239722,-23.470555
"10197","Birds","Tolmomyias sulphurescens",-51.239722,-23.470555
"10198","Birds","Myiopagis caniceps",-51.239722,-23.470555
"10199","Birds","Myiodynastes maculatus",-51.239722,-23.470555
"10200","Birds","Pachyramphus polychopterus",-51.239722,-23.470555
"10201","Birds","Saltator similis",-51.239722,-23.470555
"10202","Birds","Pitangus sulphuratus",-51.239722,-23.470555
"10203","Birds","Megarynchus pitangua",-51.239722,-23.470555
"10204","Birds","Conirostrum speciosum",-51.239722,-23.470555
"10205","Birds","Leptotila rufaxilla",-51.239722,-23.470555
"10206","Birds","Leptopogon amaurocephalus",-51.239722,-23.470555
"10207","Birds","Hemithraupis guira",-51.239722,-23.470555
"10208","Birds","Piaya cayana",-51.239722,-23.470555
"10209","Birds","Turdus leucomelas",-51.239722,-23.470555
"10210","Birds","Patagioenas cayennensis",-51.239722,-23.470555
"10211","Birds","Lathrotriccus euleri",-51.239722,-23.470555
"10212","Birds","Hylophilus poicilotis",-51.239722,-23.470555
"10213","Birds","Thamnophilus caerulescens",-51.239722,-23.470555
"10214","Birds","Leptotila verreauxi",-51.239722,-23.470555
"10215","Birds","Basileuterus culicivorus",-51.239722,-23.470555
"10216","Birds","Patagioenas picazuro",-51.239722,-23.470555
"10217","Birds","Cyclarhis gujanensis",-51.239722,-23.470555
"10218","Birds","Patagioenas plumbea",-51.255277,-23.477222
"10219","Birds","Crotophaga ani",-51.255277,-23.477222
"10220","Birds","Celeus flavescens",-51.255277,-23.477222
"10221","Birds","Elaenia flavogaster",-51.255277,-23.477222
"10222","Birds","Myiozetetes similis",-51.255277,-23.477222
"10223","Birds","Tyrannus melancholicus",-51.255277,-23.477222
"10224","Birds","Sirystes sibilator",-51.255277,-23.477222
"10225","Birds","Oxyruncus cristatus",-51.255277,-23.477222
"10226","Birds","Chiroxiphia caudata",-51.255277,-23.477222
"10227","Birds","Hylophilus poicilotis",-51.255277,-23.477222
"10228","Birds","Turdus albicollis",-51.255277,-23.477222
"10229","Birds","Orchesticus abeillei",-51.255277,-23.477222
"10230","Birds","Ramphastos dicolorus",-51.255277,-23.477222
"10231","Birds","Picumnus cirratus",-51.255277,-23.477222
"10232","Birds","Empidonomus varius",-51.255277,-23.477222
"10233","Birds","Turdus subalaris",-51.255277,-23.477222
"10234","Birds","Cacicus haemorrhous",-51.255277,-23.477222
"10235","Birds","Euphonia chlorotica",-51.255277,-23.477222
"10236","Birds","Euphonia violacea",-51.255277,-23.477222
"10237","Birds","Colonia colonus",-51.255277,-23.477222
"10238","Birds","Pachyramphus polychopterus",-51.255277,-23.477222
"10239","Birds","Patagioenas speciosa",-51.255277,-23.477222
"10240","Birds","Pachyramphus castaneus",-51.255277,-23.477222
"10241","Birds","Penelope superciliaris",-51.255277,-23.477222
"10242","Birds","Melanerpes flavifrons",-51.255277,-23.477222
"10243","Birds","Colaptes melanochloros",-51.255277,-23.477222
"10244","Birds","Mionectes rufiventris",-51.255277,-23.477222
"10245","Birds","Camptostoma obsoletum",-51.255277,-23.477222
"10246","Birds","Myiophobus fasciatus",-51.255277,-23.477222
"10247","Birds","Tityra cayana",-51.255277,-23.477222
"10248","Birds","Turdus amaurochalinus",-51.255277,-23.477222
"10249","Birds","Turdus leucomelas",-51.255277,-23.477222
"10250","Birds","Habia rubica",-51.255277,-23.477222
"10251","Birds","Myiopagis caniceps",-51.255277,-23.477222
"10252","Birds","Tachyphonus coronatus",-51.255277,-23.477222
"10253","Birds","Trogon viridis",-51.255277,-23.477222
"10254","Birds","Conirostrum speciosum",-51.255277,-23.477222
"10255","Birds","Veniliornis spilogaster",-51.255277,-23.477222
"10256","Birds","Lathrotriccus euleri",-51.255277,-23.477222
"10257","Birds","Cissopis leverianus",-51.255277,-23.477222
"10258","Birds","Tolmomyias sulphurescens",-51.255277,-23.477222
"10259","Birds","Capsiempis flaveola",-51.255277,-23.477222
"10260","Birds","Pachyramphus validus",-51.255277,-23.477222
"10261","Birds","Leptopogon amaurocephalus",-51.255277,-23.477222
"10262","Birds","Myiodynastes maculatus",-51.255277,-23.477222
"10263","Birds","Turdus rufiventris",-51.255277,-23.477222
"10264","Birds","Megarynchus pitangua",-51.255277,-23.477222
"10265","Birds","Hemithraupis guira",-51.255277,-23.477222
"10266","Birds","Leptotila rufaxilla",-51.255277,-23.477222
"10267","Birds","Selenidera maculirostris",-51.255277,-23.477222
"10268","Birds","Saltator fuliginosus",-51.255277,-23.477222
"10269","Birds","Trichothraupis melanops",-51.255277,-23.477222
"10270","Birds","Saltator similis",-51.255277,-23.477222
"10271","Birds","Leptotila verreauxi",-51.255277,-23.477222
"10272","Birds","Baryphthengus ruficapillus",-51.255277,-23.477222
"10273","Birds","Pitangus sulphuratus",-51.255277,-23.477222
"10274","Birds","Trogon surrucura",-51.255277,-23.477222
"10275","Birds","Piaya cayana",-51.255277,-23.477222
"10276","Birds","Thamnophilus caerulescens",-51.255277,-23.477222
"10277","Birds","Patagioenas cayennensis",-51.255277,-23.477222
"10278","Birds","Basileuterus culicivorus",-51.255277,-23.477222
"10279","Birds","Cyclarhis gujanensis",-51.255277,-23.477222
"10280","Birds","Patagioenas picazuro",-51.255277,-23.477222
"10281","Birds","Zenaida auriculata",-51.255277,-23.487777
"10282","Birds","Mionectes rufiventris",-51.255277,-23.487777
"10283","Birds","Tolmomyias sulphurescens",-51.255277,-23.487777
"10284","Birds","Myiophobus fasciatus",-51.255277,-23.487777
"10285","Birds","Myiozetetes similis",-51.255277,-23.487777
"10286","Birds","Tityra inquisitor",-51.255277,-23.487777
"10287","Birds","Turdus albicollis",-51.255277,-23.487777
"10288","Birds","Coereba flaveola",-51.255277,-23.487777
"10289","Birds","Arremon flavirostris",-51.255277,-23.487777
"10290","Birds","Turdus subalaris",-51.255277,-23.487777
"10291","Birds","Columbina talpacoti",-51.255277,-23.487777
"10292","Birds","Empidonomus varius",-51.255277,-23.487777
"10293","Birds","Lathrotriccus euleri",-51.255277,-23.487777
"10294","Birds","Tyrannus melancholicus",-51.255277,-23.487777
"10295","Birds","Pachyramphus castaneus",-51.255277,-23.487777
"10296","Birds","Ramphastos dicolorus",-51.255277,-23.487777
"10297","Birds","Pteroglossus aracari",-51.255277,-23.487777
"10298","Birds","Tachyphonus coronatus",-51.255277,-23.487777
"10299","Birds","Euphonia chlorotica",-51.255277,-23.487777
"10300","Birds","Trogon viridis",-51.255277,-23.487777
"10301","Birds","Sirystes sibilator",-51.255277,-23.487777
"10302","Birds","Euphonia violacea",-51.255277,-23.487777
"10303","Birds","Capsiempis flaveola",-51.255277,-23.487777
"10304","Birds","Conirostrum speciosum",-51.255277,-23.487777
"10305","Birds","Myiopagis caniceps",-51.255277,-23.487777
"10306","Birds","Chiroxiphia caudata",-51.255277,-23.487777
"10307","Birds","Melanerpes flavifrons",-51.255277,-23.487777
"10308","Birds","Veniliornis spilogaster",-51.255277,-23.487777
"10309","Birds","Camptostoma obsoletum",-51.255277,-23.487777
"10310","Birds","Tityra cayana",-51.255277,-23.487777
"10311","Birds","Pachyramphus validus",-51.255277,-23.487777
"10312","Birds","Cissopis leverianus",-51.255277,-23.487777
"10313","Birds","Celeus flavescens",-51.255277,-23.487777
"10314","Birds","Cacicus haemorrhous",-51.255277,-23.487777
"10315","Birds","Penelope superciliaris",-51.255277,-23.487777
"10316","Birds","Turdus amaurochalinus",-51.255277,-23.487777
"10317","Birds","Hemithraupis guira",-51.255277,-23.487777
"10318","Birds","Habia rubica",-51.255277,-23.487777
"10319","Birds","Leptopogon amaurocephalus",-51.255277,-23.487777
"10320","Birds","Myiodynastes maculatus",-51.255277,-23.487777
"10321","Birds","Saltator fuliginosus",-51.255277,-23.487777
"10322","Birds","Colaptes melanochloros",-51.255277,-23.487777
"10323","Birds","Thamnophilus caerulescens",-51.255277,-23.487777
"10324","Birds","Leptotila rufaxilla",-51.255277,-23.487777
"10325","Birds","Saltator similis",-51.255277,-23.487777
"10326","Birds","Turdus leucomelas",-51.255277,-23.487777
"10327","Birds","Trichothraupis melanops",-51.255277,-23.487777
"10328","Birds","Leptotila verreauxi",-51.255277,-23.487777
"10329","Birds","Patagioenas cayennensis",-51.255277,-23.487777
"10330","Birds","Trogon surrucura",-51.255277,-23.487777
"10331","Birds","Pitangus sulphuratus",-51.255277,-23.487777
"10332","Birds","Turdus rufiventris",-51.255277,-23.487777
"10333","Birds","Selenidera maculirostris",-51.255277,-23.487777
"10334","Birds","Piaya cayana",-51.255277,-23.487777
"10335","Birds","Baryphthengus ruficapillus",-51.255277,-23.487777
"10336","Birds","Megarynchus pitangua",-51.255277,-23.487777
"10337","Birds","Cyclarhis gujanensis",-51.255277,-23.487777
"10338","Birds","Basileuterus culicivorus",-51.255277,-23.487777
"10339","Birds","Patagioenas picazuro",-51.255277,-23.487777
"10340","Birds","Ramphastos dicolorus",-51.033333,-23.266666
"10341","Birds","Melanerpes candidus",-51.033333,-23.266666
"10342","Birds","Elaenia flavogaster",-51.033333,-23.266666
"10343","Birds","Serpophaga subcristata",-51.033333,-23.266666
"10344","Birds","Capsiempis flaveola",-51.033333,-23.266666
"10345","Birds","Myiophobus fasciatus",-51.033333,-23.266666
"10346","Birds","Myiozetetes similis",-51.033333,-23.266666
"10347","Birds","Tangara cayana",-51.033333,-23.266666
"10348","Birds","Arremon flavirostris",-51.033333,-23.266666
"10349","Birds","Euphonia violacea",-51.033333,-23.266666
"10350","Birds","Melanerpes flavifrons",-51.033333,-23.266666
"10351","Birds","Camptostoma obsoletum",-51.033333,-23.266666
"10352","Birds","Turdus subalaris",-51.033333,-23.266666
"10353","Birds","Colaptes melanochloros",-51.033333,-23.266666
"10354","Birds","Pachyramphus castaneus",-51.033333,-23.266666
"10355","Birds","Trogon viridis",-51.033333,-23.266666
"10356","Birds","Tityra cayana",-51.033333,-23.266666
"10357","Birds","Cacicus haemorrhous",-51.033333,-23.266666
"10358","Birds","Turdus amaurochalinus",-51.033333,-23.266666
"10359","Birds","Veniliornis spilogaster",-51.033333,-23.266666
"10360","Birds","Conirostrum speciosum",-51.033333,-23.266666
"10361","Birds","Myiopagis caniceps",-51.033333,-23.266666
"10362","Birds","Tolmomyias sulphurescens",-51.033333,-23.266666
"10363","Birds","Myiarchus swainsoni",-51.033333,-23.266666
"10364","Birds","Pachyramphus validus",-51.033333,-23.266666
"10365","Birds","Tachyphonus coronatus",-51.033333,-23.266666
"10366","Birds","Saltator fuliginosus",-51.033333,-23.266666
"10367","Birds","Celeus flavescens",-51.033333,-23.266666
"10368","Birds","Leptopogon amaurocephalus",-51.033333,-23.266666
"10369","Birds","Habia rubica",-51.033333,-23.266666
"10370","Birds","Saltator similis",-51.033333,-23.266666
"10371","Birds","Turdus rufiventris",-51.033333,-23.266666
"10372","Birds","Penelope superciliaris",-51.033333,-23.266666
"10373","Birds","Cissopis leverianus",-51.033333,-23.266666
"10374","Birds","Selenidera maculirostris",-51.033333,-23.266666
"10375","Birds","Trogon surrucura",-51.033333,-23.266666
"10376","Birds","Hemithraupis guira",-51.033333,-23.266666
"10377","Birds","Leptotila verreauxi",-51.033333,-23.266666
"10378","Birds","Leptotila rufaxilla",-51.033333,-23.266666
"10379","Birds","Turdus leucomelas",-51.033333,-23.266666
"10380","Birds","Trichothraupis melanops",-51.033333,-23.266666
"10381","Birds","Myiodynastes maculatus",-51.033333,-23.266666
"10382","Birds","Megarynchus pitangua",-51.033333,-23.266666
"10383","Birds","Thamnophilus caerulescens",-51.033333,-23.266666
"10384","Birds","Pitangus sulphuratus",-51.033333,-23.266666
"10385","Birds","Baryphthengus ruficapillus",-51.033333,-23.266666
"10386","Birds","Piaya cayana",-51.033333,-23.266666
"10387","Birds","Patagioenas cayennensis",-51.033333,-23.266666
"10388","Birds","Basileuterus culicivorus",-51.033333,-23.266666
"10389","Birds","Cyclarhis gujanensis",-51.033333,-23.266666
"10390","Birds","Patagioenas picazuro",-51.033333,-23.266666
"10391","Birds","Penelope obscura",-49.808055,-25.304166
"10392","Birds","Patagioenas cayennensis",-49.808055,-25.304166
"10393","Birds","Leptotila verreauxi",-49.808055,-25.304166
"10394","Birds","Leptotila rufaxilla",-49.808055,-25.304166
"10395","Birds","Trogon rufus",-49.808055,-25.304166
"10396","Birds","Phyllomyias fasciatus",-49.808055,-25.304166
"10397","Birds","Serpophaga subcristata",-49.808055,-25.304166
"10398","Birds","Colonia colonus",-49.808055,-25.304166
"10399","Birds","Pachyramphus castaneus",-49.808055,-25.304166
"10400","Birds","Turdus amaurochalinus",-49.808055,-25.304166
"10401","Birds","Tersina viridis",-49.808055,-25.304166
"10402","Birds","Euphonia chalybea",-49.808055,-25.304166
"10403","Birds","Euphonia cyanocephala",-49.808055,-25.304166
"10404","Birds","Euphonia pectoralis",-49.808055,-25.304166
"10405","Birds","Cnemotriccus fuscatus",-49.808055,-25.304166
"10406","Birds","Pitangus sulphuratus",-49.808055,-25.304166
"10407","Birds","Trichothraupis melanops",-49.808055,-25.304166
"10408","Birds","Elaenia mesoleuca",-49.808055,-25.304166
"10409","Birds","Tyrannus melancholicus",-49.808055,-25.304166
"10410","Birds","Saltator fuliginosus",-49.808055,-25.304166
"10411","Birds","Piaya cayana",-49.808055,-25.304166
"10412","Birds","Colaptes melanochloros",-49.808055,-25.304166
"10413","Birds","Myiopagis caniceps",-49.808055,-25.304166
"10414","Birds","Pachyramphus polychopterus",-49.808055,-25.304166
"10415","Birds","Pipraeidea melanonota",-49.808055,-25.304166
"10416","Birds","Zonotrichia capensis",-49.808055,-25.304166
"10417","Birds","Caracara plancus",-49.808055,-25.304166
"10418","Birds","Ramphastos dicolorus",-49.808055,-25.304166
"10419","Birds","Phylloscartes oustaleti",-49.808055,-25.304166
"10420","Birds","Hemithraupis ruficapilla",-49.808055,-25.304166
"10421","Birds","Patagioenas picazuro",-49.808055,-25.304166
"10422","Birds","Patagioenas plumbea",-49.808055,-25.304166
"10423","Birds","Leptopogon amaurocephalus",-49.808055,-25.304166
"10424","Birds","Pachyramphus validus",-49.808055,-25.304166
"10425","Birds","Habia rubica",-49.808055,-25.304166
"10426","Birds","Tachyphonus coronatus",-49.808055,-25.304166
"10427","Birds","Megarynchus pitangua",-49.808055,-25.304166
"10428","Birds","Myiarchus swainsoni",-49.808055,-25.304166
"10429","Birds","Melanerpes flavifrons",-49.808055,-25.304166
"10430","Birds","Cranioleuca pallida",-49.808055,-25.304166
"10431","Birds","Myiodynastes maculatus",-49.808055,-25.304166
"10432","Birds","Cacicus haemorrhous",-49.808055,-25.304166
"10433","Birds","Camptostoma obsoletum",-49.808055,-25.304166
"10434","Birds","Stephanophorus diadematus",-49.808055,-25.304166
"10435","Birds","Mionectes rufiventris",-49.808055,-25.304166
"10436","Birds","Tityra cayana",-49.808055,-25.304166
"10437","Birds","Tangara preciosa",-49.808055,-25.304166
"10438","Birds","Cacicus chrysopterus",-49.808055,-25.304166
"10439","Birds","Trogon surrucura",-49.808055,-25.304166
"10440","Birds","Saltator similis",-49.808055,-25.304166
"10441","Birds","Tolmomyias sulphurescens",-49.808055,-25.304166
"10442","Birds","Veniliornis spilogaster",-49.808055,-25.304166
"10443","Birds","Schiffornis virescens",-49.808055,-25.304166
"10444","Birds","Haplospiza unicolor",-49.808055,-25.304166
"10445","Birds","Lathrotriccus euleri",-49.808055,-25.304166
"10446","Birds","Cyclarhis gujanensis",-49.808055,-25.304166
"10447","Birds","Thamnophilus caerulescens",-49.808055,-25.304166
"10448","Birds","Cyanocorax caeruleus",-49.808055,-25.304166
"10449","Birds","Turdus albicollis",-49.808055,-25.304166
"10450","Birds","Hylophilus poicilotis",-49.808055,-25.304166
"10451","Birds","Setophaga pitiayumi",-49.808055,-25.304166
"10452","Birds","Procnias nudicollis",-49.808055,-25.304166
"10453","Birds","Turdus rufiventris",-49.808055,-25.304166
"10454","Birds","Chiroxiphia caudata",-49.808055,-25.304166
"10455","Birds","Basileuterus culicivorus",-49.808055,-25.304166
"10456","Birds","Patagioenas cayennensis",-49.830833,-25.299166
